-4.832317550132712025e-01,-1.416958303125074758e+00,-2.121679509824204057e+00,2.113237933979687178e+00,2.335032680390875803e-01,-1.651922420863078944e-01,-6.737782809509147430e-01,4.922451113155685287e-01,2.179726705529166697e+00,1.745402621357721173e-01,-5.310885658653480279e-02,1.303197374286267363e-01,1.637511923594790808e+00,-8.786994228165143639e-01,-1.081535066882447715e+00,8.463974546815271338e-02
3.771489793601203733e-01,3.078125000961774216e+00,-1.705946851731207081e-01,-1.531484722026567491e+00,-1.019907861962281448e+00,3.122310198073923737e-01,-3.555448911844382387e+00,-1.355203047571497565e+00,-1.698746492294936017e+00,1.041299132694217394e-01,7.580064472010025756e-02,6.649992855209977405e-01,-3.159780681631035315e-01,1.884613468237095857e+00,4.770958112495872205e-01,8.290544072732519698e-01
-2.731395642070538754e-01,-2.191274740497088369e-01,3.092493902093336633e+00,-1.520969027446015920e+00,-1.346067549674946129e+00,3.065122039378497809e-01,-2.677758995501863026e+00,4.335796184735409287e-01,-2.153017930703524208e+00,-9.525907955617773926e-02,8.937978510267223786e-01,-1.308139501685657624e+00,4.449179499240080160e-01,1.376488873575993921e-01,-1.674624533850704644e+00,-3.547266329689381659e-02
-2.272910942039168436e+00,3.981218499045127701e-01,1.612089608247829542e+00,-1.053524964609367842e+00,-8.323105162568180670e-01,-1.643434782568861774e+00,-1.913925773158659860e+00,1.910733884645698488e+00,-1.371804674888223108e+00,-8.417931443900331656e-01,1.063313732729227468e+00,1.248641547575241262e+00,8.430224600874441920e-01,1.647564791900642200e+00,-2.533917431810723375e+00,-9.496560985074845584e-01
-5.691401192516932772e-01,2.006927478145070776e+00,-1.714654248144779736e+00,-3.549229174227629624e+00,-3.160435301522468432e-01,-6.540507330829062882e-01,-3.520833590256447487e-02,-1.602043010895378483e+00,2.442590649916548617e+00,-2.823234452918608195e-01,-1.451739726400936570e-01,2.135832482482011851e+00,9.730608052353840742e-01,-1.687298252425931899e+00,1.758508267457507879e+00,-2.307408338127098002e+00
8.474046043856463539e-01,1.457783369943263851e+00,-2.887137248204156847e+00,-1.434505736024946243e+00,1.343963155521383790e+00,2.706142263415960425e+00,2.218610875617834099e-01,-1.919773673143286175e+00,-3.580083781746127847e-01,-2.399108222053019546e+00,1.095085841620657474e+00,-7.991312019753595841e-01,3.226801179700190536e-01,-1.834705731814424645e+00,-2.753303819618668768e+00,-1.235259664059267015e+00
-7.794734128240086157e-01,-7.569993089809988751e-01,3.570570111457259665e-01,1.451809187291142278e+00,-2.909602769443069836e-01,-1.253340499781521400e+00,-5.619525278471457774e-01,2.213441802853365115e+00,-2.343798846022453031e+00,1.811397273477302949e+00,4.439731807588741530e-01,-2.486739574296036870e-01,-1.538823938750881304e+00,2.454491363935631831e+00,8.074447005498958108e-01,-1.514468139259927737e+00
2.487902220161158251e+00,1.955433644367416957e+00,-1.576992669657459045e-01,4.018457393684186085e-01,2.165553919742178035e+00,2.351792272254498717e-01,-8.539463860409526319e-01,8.526425956715930621e-01,-6.091206090125436123e-01,-5.959171702412201510e-01,-7.048029713884086389e-01,9.312771755516818795e-01,-3.562297740408811197e+00,2.051330217068087602e+00,-1.592971821708131452e+00,-3.909949840375269492e+00
-1.753362211001637139e+00,-4.867905438522908690e-01,3.258012193018677838e-02,-2.471021963608472927e+00,-4.302250399606281306e+00,3.918061084538047023e-01,1.549096971960343405e-01,2.120247319893309168e+00,1.241465592888812974e+00,-2.007766932874386345e-01,-1.478335530689364852e+00,-1.076000895483168351e+00,1.549355609104943410e+00,-8.657738987934032737e-01,1.401467370638972421e+00,-8.281078788352365105e-01
-1.660637612600265767e+00,7.464794070965061756e-01,-2.020585286369850575e+00,8.486857990208822589e-01,9.309011538846893030e-01,8.078114906465846401e-01,-1.481235213284688879e+00,5.051176161033029688e-01,-4.068417565465359820e-01,3.626413763028105475e+00,-3.083272847332337196e+00,-4.390511766890054512e-01,-3.614119586215022384e+00,-1.002926123560227145e+00,-2.131126506014731969e+00,7.966166135586794095e-01
2.557189009014373959e-01,7.526898180416733419e-01,-1.539816047794919651e-01,-7.939156253404685559e-01,-1.032160018793436107e+00,7.710035651111794008e-01,-9.882469455616015030e-02,-8.150793947223557989e-01,-6.487249750201024012e-01,7.586074787400075570e-01,1.057442817567284532e+00,6.547929321630844290e-01,1.710872842781775649e+00,1.092178157449375409e+00,-2.719982426306929990e-01,1.370019277935559776e+00
9.798145563992473051e-01,-2.497352088370474288e+00,5.753118992648482699e-01,1.349793995054942242e+00,-8.428776637877541944e-01,2.447342156719934658e-01,-1.551912507900278237e+00,1.610071639657995046e+00,1.603041075916450620e+00,6.160819671258487285e-01,4.208789778585386721e-01,4.262388027713049254e+00,-1.797484203771214428e+00,5.529538929701212080e-01,1.888184166772012729e+00,-5.885906947358419128e-01
3.390701593486654453e+00,-1.224989956576577610e+00,7.262532187023164054e-01,3.956110680339977592e-01,-1.375210208287616975e+00,-6.656165932828818355e-02,-1.532988671125913527e+00,-1.358615132262592340e+00,-2.768341619926783626e+00,-1.198155113907668046e+00,-7.883192977519466460e-01,-1.777610529198695444e+00,2.075826595980624356e-01,-2.715241231449669890e+00,-9.101275715628141805e-02,1.816036447975449483e-02
1.936422431009927836e+00,1.981779374730921195e-01,5.743689488777672381e-01,-1.569392326674830640e+00,-5.852299320078776512e-01,1.476598942813748816e-01,8.140085203651321599e-01,8.611010337102068535e-01,1.646368660395541195e+00,9.390006162467169348e-01,1.316022772404205732e+00,-1.541401102611829277e+00,-8.283921906333562291e-01,2.560126791483312986e-02,1.769365137620503736e+00,1.018837022170833856e-01
-1.985334514632633773e+00,3.901795281672075233e-01,2.745436372395132718e+00,1.857673508329191314e+00,2.954800600346109363e+00,-3.536560471580869613e-01,1.708125231983295134e+00,-2.295338126532928236e+00,2.059309358043210469e+00,1.747260387986640184e+00,-5.128502631564865188e-01,-1.546342958177406413e+00,1.740197762246604718e+00,-1.335746572020133804e+00,1.164294173853819725e+00,9.336126598359704154e-01
-1.165210963022352608e+00,1.303244969258798625e+00,-2.320016690473238885e+00,1.201247910581259459e+00,1.879266154824107860e+00,9.497847091002056263e-01,1.066313143595897239e+00,-7.103666305819438254e-01,1.188804245486783095e+00,2.498568804354503570e+00,-2.135500920583801587e+00,-1.689840083494347445e+00,-4.192857720127865506e-01,-1.292217270079739855e+00,1.134159049754110304e+00,8.612141029436822803e-01
